Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
7968-QUXNS,Male,-1.343931436420596,No,0.0,Dobbins,95935,1.2896059923131005,-0.6755071932024697,-0.6786996571864785,-1.0752414172472635,Offer B,Yes,0.15706535856611983,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,-1.4308498109287517,-0.9577114789285409,0.0,0.0,-0.6989307878116706,-0.9636939024918814,Stayed,Competitor,Competitor had better devices,-1.537204580672588,-1.2994352961185989,-1.1763781835910063
7969-AULMZ,Female,0.9845432012749437,No,0.0,San Francisco,94104,0.6455756894095706,-1.2280515902530218,-0.6786996571864785,-0.46400241032155704,Offer B,Yes,-1.2124045167498627,Yes,Yes,Fiber Optic,-1.1429985747958538,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.081767136834074,-0.07099604338812789,0.0,0.0,-0.668551197083724,-0.25281814784183343,Churned,Other,Moved,1.1980286127312463,0.6171977490255461,0.6099476629218291
7969-FFOWG,Male,-0.9857045690828209,Yes,0.0,Littlerock,93543,-0.6854397939481303,0.8363055167080271,0.07294460502979132,1.328965343327182,Offer B,Yes,-0.5447138470205877,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.4004035596484623,-0.4359026020505648,0.0,0.0,0.5265857876329267,-0.19782090789808135,Stayed,Competitor,Competitor had better devices,-1.486593785831354,-1.2994352961185989,-1.3977429486042119
7971-HLVXI,Male,0.9248387233853144,Yes,0.0,San Bernardino,92404,-0.8158647282486616,1.176713762631117,0.8245888672460612,1.614210213225845,Offer A,Yes,1.376842098160334,Yes,Yes,Fiber Optic,-0.31145749002938833,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.669941527411213,1.6991913119034023,0.0,0.0,2.5875684278718913,2.1893996532794486,Stayed,Competitor,Competitor had better devices,0.6753684649108013,0.23387113999671708,1.1440351719500677
7973-DZRKH,Female,-1.582749347979113,No,0.0,Riverside,92507,-0.8996957014027622,1.131193051373188,-0.6786996571864785,1.3697146104555624,Offer A,Yes,0.12371787783602291,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,0.8766555492615986,1.6105793431291644,0.0,0.0,1.2713714453713438,1.636995201043093,Stayed,Competitor,Competitor had better devices,0.8310132188997706,0.6171977490255461,0.8036770610202381
7975-JMZNT,Male,-1.6424538258687422,Yes,0.0,Columbia,95310,0.7649140567002374,-0.28866655918886563,-0.30287752607834356,1.3697146104555624,Offer A,Yes,-0.15936518080613374,Yes,Yes,DSL,1.7673952218867752,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.9006920634302481,1.6749421700500933,0.0,0.0,0.9652442505540012,1.59986096958733,Stayed,Competitor,Competitor had better devices,0.9042169672186129,2.150504185140862,0.7587988493955155
7975-TZMLR,Male,-0.5677732238554163,No,0.0,Reedley,93654,0.1778967385685594,0.15543146481743406,-0.6786996571864785,0.5954785350163342,Offer B,Yes,-0.6506847302295625,Yes,Yes,Fiber Optic,-1.3093067917491468,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.26604707879372,1.1513019203114945,0.0,0.0,0.050043902221367315,0.9218423880226817,Stayed,Competitor,Competitor had better devices,1.3006894377631866,1.383850967083204,0.9075956626664486
7976-CICYS,Male,0.14868051082013445,No,0.0,Woodland Hills,91367,-0.8179783455909149,0.5296311703661998,-0.6786996571864785,-1.1567399515040244,Offer B,Yes,0.12001260219934541,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.374764611201903,-0.9693616580900941,0.0,0.0,-0.7682380235731092,-0.992864558762956,Stayed,Competitor,Competitor had better devices,-1.4517667468873632,-1.2994352961185989,-1.1184275616826356
7977-HXJKU,Male,-0.09013740073838244,No,0.0,Scotia,95565,1.7187545658390784,-2.015555624431298,-0.6786996571864785,-0.46400241032155704,Offer D,Yes,0.16151168933013293,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.410018165315922,-0.8311261042129525,0.0,0.0,-0.19580979604380602,-0.7186680773380696,Stayed,Competitor,Competitor had better devices,-1.5191035118023282,-1.2994352961185989,-1.159475780613552
7978-DKUQH,Female,-1.2245224806413377,Yes,0.0,Lake Elsinore,92532,-1.009261930253057,1.1319274061334468,1.952055260570466,-0.3010053418080353,Offer B,Yes,0.865514060298847,No,Yes,Fiber Optic,1.7673952218867752,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.35265954038503966,-0.2129826019195574,0.0,0.0,0.22661464897028816,-0.10763228327464644,Stayed,Competitor,Competitor had better devices,0.23675537884473533,-0.5327820780609409,0.5826728783763492
7979-CORPM,Male,-0.3886597901865286,No,0.0,Oakdale,95361,0.6430687561533028,-0.4732258787123605,-0.6786996571864785,-0.34175460893641574,Offer B,Yes,0.7788106104005947,Yes,Yes,Fiber Optic,-1.5587691171790865,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.8638360750383187,0.0009570517744194536,0.0,0.0,0.14747229390843522,0.038996739059664914,Churned,Other,Don't know,1.005157583151238,0.23387113999671708,1.1965894567214799
7980-MHFLQ,Female,-0.26925083440727016,Yes,0.0,Independence,93526,0.27225448203513497,0.7275973383004473,1.2004109983541962,1.614210213225845,Offer A,Yes,-0.5343390752378908,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.2401601318574658,-0.1858650447423815,0.0,0.0,0.6924107558869503,0.047889805687586044,Stayed,Competitor,Competitor had better devices,-1.2899547590453408,-0.9161086870897699,-1.228390511978506
7982-VCELR,Female,-1.582749347979113,No,0.0,Ramona,92065,-1.2771278904572556,1.356728159614984,-0.6786996571864785,0.14723659660414945,Offer B,Yes,-0.428368192028916,No,Yes,Fiber Optic,1.7673952218867752,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.0000429886606659,0.5671822367058171,0.0,0.0,-0.0410705857172865,0.42252028358386984,Stayed,Competitor,Competitor had better devices,1.1356607686826272,0.6171977490255461,0.8289301169921873
7989-AWGEH,Male,-1.343931436420596,Yes,0.0,San Luis Obispo,93405,-0.3892271386062855,-0.4505746086514513,2.1399663261245334,0.6769770692730951,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,1.7673952218867752,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.7818639283752156,-0.1951542974450593,0.0,0.0,-0.899567221540124,-0.41761418526398825,Stayed,Competitor,Competitor had better devices,-0.9026756395190716,-0.14945546903211193,-1.4100871568595594
7989-CHGTL,Male,0.32779394448902216,No,0.0,San Diego,92122,-1.3530005960906104,1.1822599514273109,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,-0.8337253466814283,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.410018165315922,-0.997670710863338,0.0,0.0,-0.8823618338256954,-1.0481238733617548,Churned,Competitor,Competitor made better offer,-1.4960729579456138,-1.2994352961185989,-1.5144196069394744
7989-VCQOH,Male,-1.04540904697245,Yes,0.0,Auberry,93602,0.32174423666178165,0.23850731989584656,0.4487667361379262,-0.5862502117066983,Offer B,Yes,-1.121254736087598,No,Yes,DSL,1.7673952218867752,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6298806704634639,-0.29532818644780834,0.0,0.0,-0.6746708268706484,-0.43221349071446147,Stayed,Competitor,Competitor had better devices,0.8197202169308027,1.383850967083204,0.32592491261477363
7993-NQLJE,Male,-0.4483642680761578,Yes,0.0,Glenn,95943,1.3774239979508718,-1.0563030941641782,1.952055260570466,-0.7084980130918396,Offer B,Yes,0.5416729696532382,No,Yes,Fiber Optic,-0.5609198154593279,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.36868388316413936,-0.4981472145784844,0.0,0.0,-0.30344971283167455,-0.48598072694386063,Stayed,Competitor,Competitor had better devices,0.3977484149143415,-0.5327820780609409,0.596330179250947
7993-PYKOF,Male,-1.582749347979113,Yes,0.0,Rio Nido,95471,0.9417194840867618,-1.4959281456863711,-0.30287752607834356,-0.9937428829905026,Offer B,Yes,-1.4880770241186647,No,Yes,Fiber Optic,1.5179328964568357,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.3654790146083196,-0.7270026279565709,0.0,0.0,-0.8476960738223829,-0.8238229119290431,Churned,Dissatisfaction,Network reliability,0.47555343414654083,-0.14945546903211193,-0.10162060753686371
7994-UYIVZ,Male,0.9248387233853144,Yes,0.0,Miramonte,93641,0.20224951515606926,0.3400836231222543,-0.30287752607834356,-0.9937428829905026,Offer E,Yes,1.050036787005384,Yes,Yes,Fiber Optic,-0.6440739239359745,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.7067975158031424,-0.7153083193284967,0.0,0.0,-0.5150019147713285,-0.6943580323359294,Stayed,Competitor,Competitor had better devices,0.5852837699450121,-0.14945546903211193,1.189203365432157
7994-XIRTR,Male,1.9398148475090113,No,0.0,Roseville,95747,1.0478463252687762,-0.7503979171256032,-0.6786996571864785,0.8807234049149972,Offer B,Yes,-1.5028981266653745,No,Yes,DSL,-1.47561500870244,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,0.05300433041587634,0.5514280171578075,0.0,0.0,-0.5625504668459245,0.25898919316340746,Stayed,Competitor,Competitor had better devices,0.02009202566143931,0.23387113999671708,-0.5074852915873107
7995-ZHHNZ,Male,0.566611856047539,Yes,0.0,Fullerton,92832,-0.9434473373497703,0.8483861631275885,-0.30287752607834356,0.39173219937443204,Offer B,Yes,-0.3535216241680318,Yes,Yes,DSL,0.10431305235384442,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-2.2625132011640234,0.04698408535585864,0.0,0.0,0.15351907095980097,0.06710861372435056,Stayed,Competitor,Competitor had better devices,-0.26279468609454765,-0.14945546903211193,-0.31527142742630176
7996-BPXHY,Female,-0.14984187862801168,Yes,0.0,San Francisco,94111,0.6498507214966041,-1.2280757283361639,1.2004109983541962,-0.7899965473486005,Offer B,Yes,0.7239725309777685,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1.2369552633016458,-0.85958961011902,0.0,0.0,-0.34410153927338727,-0.7838827344999124,Stayed,Competitor,Competitor had better devices,-1.2980805726558322,-0.9161086870897699,-0.7619602168376042
7996-MHXLW,Female,0.2680894665993929,No,0.0,Ocotillo,92259,-1.4171082546358575,1.7964432647550563,-0.6786996571864785,1.3697146104555624,Offer A,Yes,-0.34462896264000586,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.232147960467916,-0.26335638795331867,0.0,0.0,0.7648992277677823,0.007390535661022242,Stayed,Competitor,Competitor had better devices,-1.300327590483504,-0.9161086870897699,-1.1657656922187538
7997-EASSD,Female,0.566611856047539,Yes,0.0,Redwood City,94061,0.5119167342465338,-1.150611513394777,-0.30287752607834356,1.247466809070421,Offer B,Yes,0.9951987075825576,Yes,Yes,Fiber Optic,0.2706212693071375,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.5641808650691554,1.1847520559344389,0.0,0.0,2.0722779937350886,1.5302993674804442,Stayed,Competitor,Competitor had better devices,0.4653625455178778,-0.14945546903211193,0.8237970158131291
7998-WNZEM,Male,0.2680894665993929,No,0.0,San Francisco,94131,0.6275410813357591,-1.2468941493101833,-0.6786996571864785,1.5734609460974645,Offer B,Yes,-0.9745258208751711,Yes,Yes,DSL,-0.22830338155274177,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.5449516537342355,1.5126781216522485,0.0,0.0,0.1582180724033323,1.23912394273726,Stayed,Competitor,Competitor had better devices,0.5179029868119988,1.7671775761120332,0.12716518947634778
7998-ZLXWN,Female,-1.5230448700894839,Yes,0.0,Larkspur,94939,0.7046581396857474,-1.2884562149325383,0.4487667361379262,-0.7084980130918396,Offer B,Yes,-0.9641510490924743,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.3827767825914528,-0.8603398110498777,0.0,0.0,-0.6735416094694898,-0.8792848975944116,Stayed,Competitor,Competitor had better devices,-1.4148034966649348,-1.2994352961185989,-1.4950949907359616
8000-REIQB,Female,1.5815879801712358,No,0.0,San Diego,92117,-1.3660209325891541,1.1870643583607392,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,-0.2164264256109663,No,Yes,Fiber Optic,0.2706212693071375,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.2036331525394132,-0.9754515244699971,0.0,0.0,-0.8722474457056396,-1.024124823616937,Churned,Competitor,Competitor made better offer,0.1718281461911495,-1.2994352961185989,0.3998322789123432
8003-EWNDZ,Female,0.32779394448902216,No,0.0,Philo,95466,1.1733238233450292,-1.7380205863830918,-0.6786996571864785,-0.9122443487337418,Offer B,Yes,-1.1086567989228944,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.3587402684228034,-0.9080658290923768,0.0,0.0,-0.7725606192162543,-0.9455723136775793,Stayed,Competitor,Competitor had better devices,-1.4077917972202023,-1.2994352961185989,-1.5435458914577498
8006-PYCSW,Female,0.8054297676060559,No,0.0,Los Angeles,90040,-0.8923251799080063,0.7458345885033921,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,0.7469452399251688,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.3939938225368222,-0.9887565586260888,0.0,0.0,-0.8133581511290844,-1.0212070591240825,Joined,Competitor,Competitor had better devices,-1.4861351162129222,-1.2994352961185989,-0.9115473254750772
8007-YYPWD,Female,0.32779394448902216,No,0.0,Homeland,92548,-0.9865549235508635,1.2235295748884938,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,1.152302394577681,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.2353528290237357,-0.8434382253723213,0.0,0.0,-0.153373077580907,-0.7162045755806297,Stayed,Competitor,Competitor had better devices,-1.3302214214733583,-0.9161086870897699,-0.6279028386033241
8008-ESFLK,Female,-0.2095463565176409,Yes,0.0,Capitola,95010,0.3157748271614371,-1.01945352508175,-0.30287752607834356,0.8399741377866168,Offer B,Yes,-1.3887756370557092,No,Yes,Fiber Optic,0.10431305235384442,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.503207351924395,1.5688549325335257,0.0,0.0,-0.46968751325386376,1.1029045257014072,Stayed,Competitor,Competitor had better devices,1.5019676357149183,1.7671775761120332,0.7993438269070815
8008-HAWED,Male,-0.508068745965787,No,0.0,Los Angeles,90027,-0.8385855070837865,0.6782043214735607,-0.6786996571864785,-0.74924728022022,Offer D,No,2.6327566876300373e-16,No,Yes,Cable,-1.47561500870244,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,-0.4117016101780136,-0.6917873136727851,0.0,0.0,-0.899567221540124,-0.8073716122495727,Churned,Competitor,Competitor had better devices,-0.45886988091575126,-0.14945546903211193,-1.0167642862946842
8008-OTEZX,Female,-0.9857045690828209,Yes,0.0,Villa Park,92861,-0.9640419418979104,0.9034242420527716,-0.30287752607834356,0.10648732947576901,Offer C,Yes,-0.5284106342192071,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.408415731038012,-0.693530427600366,0.0,0.0,-0.12228924374256031,-0.5885567469291738,Stayed,Competitor,Competitor had better devices,-1.474493644468912,-1.2994352961185989,-1.381430146527937
8010-EZLOU,Male,1.7009969359504944,No,0.0,San Marino,91108,-0.840417605826413,0.7630292591920883,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,-0.9886058682945453,Yes,Yes,Fiber Optic,-1.5587691171790865,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.532132179510956,-0.4691541550741645,0.0,0.0,-0.6795519601530763,-0.5712598196960857,Churned,Competitor,Competitor offered higher download speeds,0.5428409042116411,-0.14945546903211193,0.14285204612909105
8012-SOUDQ,Female,1.1039521570542021,No,0.0,Los Angeles,90059,-0.9195737499757322,0.6994741504683993,-0.6786996571864785,0.43248146650281244,Offer B,Yes,-0.9515531119277709,Yes,Yes,Fiber Optic,0.18746716083049095,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.8542214693708591,0.6876998097747632,0.0,0.0,-0.24275124198874673,0.4704834397861659,Stayed,Competitor,Competitor had better devices,0.8119330063224334,0.23387113999671708,0.383199799536824
8015-IHCGW,Female,0.38749842237865134,Yes,0.0,Garden Grove,92844,-0.9846989261069763,0.8294628343306694,-0.30287752607834356,1.614210213225845,Offer A,Yes,0.8447645167334533,Yes,Yes,Fiber Optic,-1.1429985747958538,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.6634507797153915,2.711653662295504,0.0,0.0,2.319358046382165,2.79568316026469,Stayed,Competitor,Competitor had better devices,1.7309420893235163,2.150504185140862,1.8156933318840602
8016-NCFVO,Male,1.4024745465023483,No,0.0,Glendale,91203,-0.827995546984924,0.6933709289842733,-0.6786996571864785,0.9214726720433777,Offer B,Yes,0.2874910609771659,Yes,Yes,Fiber Optic,-1.1429985747958538,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.6954994652735909,1.810265179136847,0.0,0.0,1.0571358343386137,1.7334596400727151,Stayed,Competitor,Competitor had better devices,1.6988227004271108,1.7671775761120332,1.5954415536225124
8016-ZMGMO,Female,1.5815879801712358,Yes,0.0,Colusa,95932,1.2458276222256972,-1.0648976443450902,-0.6786996571864785,1.3697146104555624,Offer B,Yes,1.3775831532876694,Yes,Yes,Cable,-0.5609198154593279,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.23247696954179228,1.0849091379305977,0.0,0.0,2.5875684278718913,1.61096944063258,Stayed,Competitor,Competitor had better devices,0.23313659910267986,0.6171977490255461,0.7722238832484366
8017-LXHFA,Female,1.8204058917297528,No,0.0,San Diego,92130,-1.312508499958306,1.1856170017599248,-0.6786996571864785,-0.3825038760647962,Offer D,Yes,0.4260683697889024,No,Yes,Fiber Optic,-0.06199516459944867,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9984405543827559,0.00583335782499368,0.0,0.0,-0.029086310717892676,-0.007953061809783704,Churned,Competitor,Competitor made better offer,1.158050918141971,0.23387113999671708,1.192561643608619
8017-UVSZU,Female,0.9248387233853144,Yes,0.0,Calabasas,91302,-0.8371001420408498,0.4981838899689099,1.2004109983541962,0.31023366511767114,Offer B,Yes,1.6947547477872587,Yes,Yes,DSL,-0.06199516459944867,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.22421679966254762,0.043564051700478446,0.0,0.0,1.4458051785438781,0.44637606585059536,Stayed,Competitor,Competitor had better devices,-0.1750853456275647,-0.14945546903211193,0.5480418654443326
8019-ENHXU,Male,0.20838498870976369,Yes,0.0,Oakland,94601,0.6396216722930921,-1.143116638578628,-0.30287752607834356,0.39173219937443204,Offer B,Yes,0.6839555541016521,Yes,Yes,Fiber Optic,-1.2261526832725003,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.1490693765062927,0.8197793030722205,0.0,0.0,0.8674758794343265,0.9328530178633808,Churned,Dissatisfaction,Network reliability,1.1184075712300376,1.000524358054375,1.3288937294190712
8020-BWHYL,Female,1.4024745465023483,No,0.0,Montrose,91020,-0.8045578071118938,0.708387137669241,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,-1.29169741537476,No,Yes,Fiber Optic,0.2706212693071375,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3750936202757793,-0.4999565227058468,0.0,0.0,-0.7540438822617704,-0.6170879410419342,Churned,Competitor,Competitor offered more data,0.38869393689122256,-0.5327820780609409,-0.10084251301424622
8022-BECSI,Male,0.9248387233853144,No,0.0,Santa Ysabel,92070,-1.224395203587971,1.398780878196622,-0.6786996571864785,-0.4232531431931766,Offer B,Yes,-0.3676016715874059,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.410018165315922,-0.8198730902500887,0.0,0.0,-0.3530259993793189,-0.7550021075137564,Stayed,Competitor,Competitor had better devices,-1.5091728402296167,-1.2994352961185989,-1.3501265849155535
8023-QHAIO,Female,1.5218835022816066,Yes,0.0,Corona,92882,-0.9632674619518806,1.0010205467238957,1.952055260570466,0.962221939171758,Offer B,Yes,0.1585474688207908,Yes,Yes,Fiber Optic,0.4369294862604306,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.42476908289098814,0.8805455784716852,0.0,0.0,0.9743994109892017,1.0153960512169173,Stayed,Competitor,Competitor had better devices,0.3839241672183293,-0.5327820780609409,0.5003259239411361
8024-XNAFQ,Female,1.1636566349438313,No,0.0,Isleton,95641,0.7928569042928044,-0.8562865817444334,-0.6786996571864785,1.614210213225845,Offer B,Yes,0.43644314157159897,Yes,Yes,Fiber Optic,-0.4777657069826814,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.4038564266939773,2.413161950747224,0.0,0.0,1.8376557588685365,2.4354772713821813,Stayed,Competitor,Competitor had better devices,1.419740415805336,1.7671775761120332,1.4166469752921709
8028-PNXHQ,Male,-0.3886597901865286,Yes,0.0,Downey,90242,-0.9217857975621713,0.7501817644388082,0.8245888672460612,1.2067175419420406,Offer B,Yes,1.7273611733900198,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1.2609917774702952,-0.37765170624279887,0.0,0.0,2.5875684278718913,0.4936054130187606,Stayed,Competitor,Competitor had better devices,-1.384192094567891,-0.9161086870897699,-0.4570262385010465
8029-XYPWT,Male,1.5218835022816066,Yes,0.0,Anaheim,92806,-0.955743421681208,0.8755577534510847,-0.30287752607834356,1.5734609460974645,Offer A,Yes,1.5858196440689418,Yes,Yes,Fiber Optic,-0.4777657069826814,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.6490288712142018,2.5313627268238164,0.0,0.0,2.5875684278718913,2.816840447166618,Stayed,Competitor,Competitor had better devices,1.5949224166592106,1.7671775761120332,1.8996219842342608
8033-ATFAS,Female,-0.8662956133035624,Yes,0.0,San Mateo,94404,0.5503340990589825,-1.1677973643992434,0.8245888672460612,0.26948439798929075,Offer C,Yes,1.6836389208772264,No,Yes,Cable,-0.06199516459944867,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.12005857159839987,0.026971372288569398,0.0,0.0,1.3800677268248123,0.41431909404527223,Stayed,Competitor,Competitor had better devices,-0.15650285566970448,-0.14945546903211193,0.5594962029517956
8033-VCZGH,Male,-1.1648180027517085,Yes,0.0,Tracy,95376,0.6009159028145512,-0.7841930903025356,-0.6786996571864785,0.7177263364014754,Offer B,Yes,-0.15862412567879813,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.2932884615181897,1.3022246958134336,0.0,0.0,0.5137758482972019,1.1748038337313103,Stayed,Competitor,Competitor had better devices,1.3205101459338786,1.383850967083204,1.10934299536901
8034-RYTVV,Female,-1.6424538258687422,No,0.0,Rancho Santa Margarita,92688,-1.0421457330661692,0.9956730329197314,-0.6786996571864785,0.9214726720433777,Offer B,Yes,1.4398317839838506,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.6619293560216631,1.0191562328142558,0.0,0.0,2.095590869113848,1.4058837929078989,Stayed,Competitor,Competitor had better devices,0.6190912535061122,0.23387113999671708,1.120375256594984
8035-BUYVG,Male,-0.4483642680761578,Yes,0.0,Running Springs,92382,-0.8146799197538195,1.243971746147843,-0.30287752607834356,0.31023366511767114,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.22830338155274177,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.6809105688668877,-0.2488598582011587,0.0,0.0,-0.899567221540124,-0.46014016595624724,Churned,Attitude,Attitude of support person,-0.7238612476415796,-0.14945546903211193,-1.2596342975110684
8035-PWSEV,Female,0.8054297676060559,No,0.0,Hayward,94542,0.5910838150896527,-1.0637826505814083,-0.6786996571864785,-1.0752414172472635,Offer E,Yes,0.7751053347639175,No,Yes,Fiber Optic,-1.1429985747958538,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8221727838126597,-0.7913875196107607,0.0,0.0,-0.6381716063557774,-0.8145070315243133,Stayed,Competitor,Competitor had better devices,0.5436690576893652,0.6171977490255461,0.8069034611031674
8039-ACLPL,Female,-1.04540904697245,Yes,0.0,Mather,95655,0.9528562788755528,-0.7009519821933645,1.576233129462331,1.614210213225845,Offer A,Yes,-0.9708205452384936,No,Yes,DSL,1.7673952218867752,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.16517472986957393,1.150816496179763,0.0,0.0,0.17748762095858864,0.9581344862535609,Stayed,Competitor,Competitor had better devices,0.10364350985851441,1.000524358054375,-0.21999549513446362
8039-EQPIM,Male,-1.4633403921998547,Yes,0.0,Spring Valley,91977,-1.4059030042451395,1.282138697537239,1.952055260570466,1.4919624118407038,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,1.7673952218867752,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,-0.10723909737512019,0.7833504284591061,0.0,0.0,-0.899567221540124,0.39913274136749427,Stayed,Competitor,Competitor had better devices,-0.19834445612730303,0.6171977490255461,-0.7689959655624585
8040-MNRTF,Female,0.029271555040876,No,0.0,Taft,93268,-0.41017374266964335,0.16439829851144525,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,0.8958973205196018,No,Yes,Fiber Optic,-1.1429985747958538,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.2404891409313421,-0.9749440356050051,0.0,0.0,-0.8540221196933903,-1.0219723171168191,Joined,Competitor,Competitor had better devices,0.20992320616646756,-0.9161086870897699,0.5715240613358609
