Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
7901-IIDQV,Male,28.0,No,0.0,San Diego,92119,32.802959,-117.027095,0.0,24.0,Offer B,Yes,7.52,Yes,Yes,Cable,45.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,0.0,0.0,180.48,1394.31,Stayed,Competitor,Competitor had better devices,51.760416666666664,5,58.09625
7901-TBKJX,Male,76.0,No,0.0,Twentynine Palms,92278,34.457829,-116.139589,0.0,56.0,Offer B,Yes,5.19,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594.0,0.0,0.0,290.64,5894.64,Stayed,Competitor,Competitor had better devices,99.89285714285714,6,105.26142857142858
7903-CMPEY,Male,78.0,Yes,0.0,Corte Madera,94925,37.924014,-122.511694,1.0,1.0,Offer B,Yes,17.51,Yes,Yes,Fiber Optic,21.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0.0,17.51,97.81,Churned,Competitor,Competitor had better devices,80.3,5,97.81
7905-NJMXS,Male,68.0,Yes,0.0,Williams,95987,39.117537,-122.284654,2.0,7.0,Offer B,Yes,3.19,Yes,Yes,Cable,26.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,475.0,0.0,0.0,22.33,497.33,Stayed,Competitor,Competitor had better devices,67.85714285714286,7,71.04714285714286
7905-TVXTA,Female,63.0,No,0.0,Salinas,93907,36.77462,-121.664714,0.0,5.0,Offer E,Yes,8.32,No,Yes,DSL,22.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0.0,0.0,41.6,394.25,Stayed,Competitor,Competitor had better devices,70.53,6,78.85
7908-QCBCA,Female,47.0,Yes,0.0,Atwater,95301,37.321233,-120.656354,1.0,1.0,Offer E,Yes,33.46,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,0.0,33.46,112.86,Churned,Competitor,Competitor had better devices,69.4,2,112.86
7909-FIOIY,Female,21.0,Yes,0.0,Santa Clara,95051,37.348129,-121.98469,4.0,19.0,Offer D,No,25.420517214274486,No,Yes,Cable,45.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,434.8,0.0,0.0,0.0,434.8,Stayed,Competitor,Competitor had better devices,22.88421052631579,2,22.88421052631579
7912-SYRQT,Female,35.0,No,0.0,Los Angeles,90042,34.11572,-118.192754,0.0,7.0,Offer E,Yes,18.99,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,552.95,0.0,0.0,132.93,685.88,Churned,Competitor,Competitor offered more data,78.99285714285715,4,97.98285714285714
7916-VCCPB,Female,58.0,Yes,0.0,Parker Dam,92267,34.273872,-114.192901,6.0,16.0,Offer D,Yes,40.03,No,Yes,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.25,1195.75,0.0,0.0,640.48,1836.23,Stayed,Competitor,Competitor had better devices,74.734375,4,114.764375
7919-ZODZZ,Female,32.0,Yes,0.0,Antioch,94509,37.980057,-121.801599,1.0,10.0,Offer D,Yes,42.0,No,Yes,DSL,14.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05,0.0,0.0,420.0,1080.05,Stayed,Competitor,Competitor had better devices,66.005,7,108.005
7921-BEPCI,Female,40.0,No,0.0,Rocklin,95765,38.823278,-121.281856,0.0,72.0,Offer B,Yes,12.63,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.75,4265.0,0.0,0.0,909.36,5174.36,Stayed,Competitor,Competitor had better devices,59.236111111111114,6,71.86611111111111
7921-LMDFQ,Male,69.0,No,0.0,Chula Vista,91910,32.636792,-117.054989,0.0,51.0,Offer B,Yes,4.14,No,Yes,Fiber Optic,21.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,4905.75,0.0,0.0,211.14,5116.89,Stayed,Competitor,Competitor had better devices,96.19117647058823,7,100.33117647058825
7923-IYJWY,Male,68.0,No,0.0,Twain Harte,95383,38.107441,-120.230625,0.0,67.0,Offer B,Yes,44.56,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,116.1,7839.85,0.0,0.0,2871.9325,10865.37,Stayed,Competitor,Competitor had better devices,117.01268656716418,9,162.1697014925373
7924-GJZFI,Female,75.0,Yes,0.0,Jackson,95642,38.336216,-120.76901,7.0,25.0,Offer B,Yes,38.59,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,1813.1,0.0,0.0,964.75,2777.85,Stayed,Competitor,Competitor had better devices,72.524,3,111.11399999999999
7925-PNRGI,Female,51.0,Yes,0.0,Chula Vista,91914,32.688506,-116.938632,7.5,45.0,Offer B,Yes,10.21,Yes,Yes,DSL,11.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,3541.1,0.0,0.0,459.45,4000.55,Stayed,Competitor,Competitor had better devices,78.69111111111111,9,88.90111111111112
7926-IJOOU,Male,50.0,No,0.0,San Francisco,94116,37.74441,-122.486764,0.0,1.0,Offer E,Yes,16.36,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0.0,16.36,35.66,Joined,Competitor,Competitor had better devices,19.3,2,35.66
7927-AUXBZ,Female,45.0,No,0.0,Sun City,92586,33.707483,-117.200006,0.0,30.0,Offer C,Yes,9.34,No,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0.0,0.0,280.2,2836.1,Churned,Attitude,Attitude of support person,85.19666666666667,5,94.53666666666666
7928-VJYAB,Male,44.0,Yes,0.0,Lemoore,93245,36.303666,-119.825657,7.5,11.0,Offer D,Yes,38.48,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0.0,0.0,423.28,1443.48,Stayed,Competitor,Competitor had better devices,92.74545454545455,6,131.22545454545454
7929-DMBCV,Female,45.0,Yes,0.0,Arroyo Grande,93420,35.176236,-120.483243,6.0,20.0,Offer D,Yes,11.39,No,Yes,Fiber Optic,21.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81.0,1683.7,0.0,0.0,227.8,1911.5,Stayed,Competitor,Competitor had better devices,84.185,5,95.575
7929-SKFGK,Male,23.0,Yes,0.0,Mentone,92359,34.103578,-117.04054,7.5,70.0,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0.0,0.0,1517.6,9761.9,Stayed,Competitor,Competitor had better devices,117.77571428571427,11,139.4557142857143
7931-PXHFC,Male,46.0,No,0.0,Duarte,91010,34.145695,-117.95982,0.0,38.0,Offer B,Yes,46.21,No,Yes,Cable,14.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,2354.8,0.0,0.0,1755.98,4110.78,Churned,Dissatisfaction,Poor expertise of phone support,61.968421052631584,7,108.17842105263158
7932-WPTDS,Female,77.0,Yes,0.0,San Diego,92126,32.886925,-117.152162,1.0,1.0,Offer B,No,25.420517214274486,No,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0.0,0.0,24.8,Churned,Competitor,Competitor made better offer,24.8,2,24.8
7938-OUHIO,Male,28.0,No,0.0,Mill Valley,94941,37.901371,-122.572024,0.0,3.0,Offer E,Yes,32.76,No,Yes,Fiber Optic,45.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0.0,98.28,391.93,Churned,Attitude,Attitude of service provider,97.88333333333333,8,130.64333333333335
7940-UQQUG,Female,42.0,Yes,0.0,Thousand Oaks,91360,34.214054,-118.88109,4.0,64.0,Offer B,Yes,13.95,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0.0,0.0,892.8,7614.4,Stayed,Competitor,Competitor had better devices,105.025,9,118.975
7941-RCJOW,Male,34.0,No,0.0,Tehama,96090,40.021787,-122.127576,0.0,65.0,Offer B,Yes,44.7,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,19.55,1218.65,0.0,0.0,2871.9325,4124.15,Stayed,Competitor,Competitor had better devices,18.74846153846154,2,63.44846153846153
7943-RQCHR,Female,34.0,No,0.0,Davis,95616,38.508735,-121.678813,0.0,9.0,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,0.0,90.63,1010.53,Churned,Competitor,Competitor offered more data,98.87777777777778,6,112.2811111111111
7945-HLKEA,Female,29.0,No,0.0,Half Moon Bay,94019,37.45567,-122.407992,0.0,60.0,Offer B,Yes,37.95,Yes,Yes,DSL,27.0,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0.0,0.0,2277.0,6436.5,Stayed,Competitor,Competitor had better devices,67.325,6,107.275
7945-PRBVF,Male,47.0,No,0.0,Nevada City,95959,39.333737,-120.858667,0.0,35.0,Offer B,Yes,17.2,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,21.45,705.45,0.0,0.0,602.0,1307.45,Stayed,Competitor,Competitor had better devices,20.155714285714286,2,37.355714285714285
7950-XWOVN,Male,60.0,No,0.0,Oxnard,93035,34.18454,-119.224666,0.0,11.0,Offer D,No,25.420517214274486,No,Yes,DSL,22.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,383.55,0.0,0.0,0.0,511.02,Stayed,Competitor,Competitor had better devices,34.86818181818182,3,46.45636363636363
7951-QKZPL,Female,21.0,Yes,0.0,Saint Helena,94574,38.581354,-122.296283,1.0,33.0,Offer B,Yes,35.31,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,24.5,740.3,0.0,0.0,1165.23,1870.48,Churned,Price,Long distance charges,22.433333333333334,3,56.68121212121212
7951-VRDVK,Female,26.0,No,0.0,Laguna Hills,92653,33.606899,-117.717854,0.0,36.0,Offer B,Yes,13.9,No,Yes,Cable,45.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,3003.55,0.0,0.0,500.4,3503.95,Stayed,Competitor,Competitor had better devices,83.43194444444445,9,97.33194444444445
7952-OBOYL,Male,24.0,No,0.0,Upland,91786,34.105493,-117.660934,0.0,3.0,Offer B,Yes,25.1,No,Yes,Fiber Optic,45.0,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0.0,0.0,75.3,319.75,Joined,Competitor,Competitor had better devices,81.48333333333333,7,106.58333333333333
7954-MLBUN,Male,41.0,No,0.0,Santa Barbara,93111,34.460197,-119.802602,0.0,31.0,Offer B,Yes,10.05,No,Yes,Fiber Optic,14.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,0.0,0.0,311.55,3378.07,Stayed,Competitor,Competitor had better devices,100.31935483870969,8,108.97
7956-XQWGU,Male,43.0,No,0.0,Long Beach,90803,33.760458,-118.129725,0.0,27.0,Offer B,Yes,2.59,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,19.4,460.25,0.0,0.0,69.93,500.59,Stayed,Competitor,Competitor had better devices,17.046296296296298,2,18.54037037037037
7957-RYHQD,Female,65.0,No,0.0,Bellflower,90706,33.887676,-118.127289,0.0,40.0,Offer B,Yes,44.86,No,Yes,Fiber Optic,4.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0.0,0.0,1794.4,5028.25,Churned,Price,Price too high,80.84625,5,125.70625
7963-GQRMY,Female,19.0,Yes,0.0,Los Angeles,90004,34.076259,-118.310715,1.0,3.0,Offer E,Yes,44.46,No,Yes,DSL,45.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0.0,0.0,133.38,267.88,Churned,Price,Extra data charges,44.833333333333336,4,89.29333333333334
7963-SHNDT,Female,63.0,No,0.0,Redwood City,94062,37.410567,-122.297152,0.0,52.0,Offer B,No,25.420517214274486,No,Yes,DSL,7.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,0.0,0.0,2112.1,Stayed,Competitor,Competitor had better devices,38.11730769230769,4,40.61730769230769
7964-VEXDG,Male,61.0,No,0.0,Anaheim,92802,33.807864,-117.923782,0.0,21.0,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0.0,281.19,2028.39,Stayed,Competitor,Competitor had better devices,83.2,5,96.59
7964-YESJC,Female,21.0,Yes,0.0,Moorpark,93021,34.312945,-118.858169,6.0,24.0,Offer B,Yes,9.3,Yes,Yes,DSL,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,1559.45,0.0,0.0,223.2,1750.06,Stayed,Competitor,Competitor had better devices,64.97708333333334,7,72.91916666666667
7964-ZRKKG,Male,44.0,Yes,0.0,Van Nuys,91411,34.17847,-118.459472,1.0,67.0,Offer B,Yes,37.6,Yes,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.4,5798.3,0.0,0.0,2519.2,8317.5,Stayed,Competitor,Competitor had better devices,86.54179104477612,6,124.14179104477611
7966-YOTQW,Male,29.0,No,0.0,Nubieber,96068,41.082472,-121.195215,0.0,10.0,Offer B,Yes,33.98,Yes,Yes,DSL,45.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.5,568.2,0.0,0.0,339.8,908.0,Stayed,Competitor,Competitor had better devices,56.82000000000001,5,90.8
7967-HYCDE,Male,26.0,No,0.0,Spring Valley,91978,32.730264,-116.950963,0.0,8.0,Offer E,Yes,41.93,No,Yes,Fiber Optic,45.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,553.4,0.0,0.0,335.44,888.84,Stayed,Competitor,Competitor had better devices,69.175,4,111.105
7968-QUXNS,Male,24.0,No,0.0,Dobbins,95935,39.381174,-121.21191,0.0,6.0,Offer B,Yes,27.54,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,18.95,110.15,0.0,0.0,165.24,275.39,Stayed,Competitor,Competitor had better devices,18.358333333333334,2,45.89833333333333
7969-AULMZ,Female,63.0,No,0.0,San Francisco,94104,37.791222,-122.402241,0.0,21.0,Offer B,Yes,9.06,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,2119.5,0.0,0.0,190.26,2309.76,Churned,Other,Moved,100.92857142857143,7,109.98857142857143
7969-FFOWG,Male,30.0,Yes,0.0,Littlerock,93543,34.505273,-117.955054,2.0,65.0,Offer B,Yes,18.07,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,19.9,1292.6,0.0,0.0,1174.55,2467.15,Stayed,Competitor,Competitor had better devices,19.886153846153846,2,37.956153846153846
7971-HLVXI,Male,62.0,Yes,0.0,San Bernardino,92404,34.183286,-117.221722,4.0,72.0,Offer A,Yes,44.0,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.5,6130.85,0.0,0.0,2871.9325,9298.85,Stayed,Competitor,Competitor had better devices,85.15069444444445,6,129.15069444444444
7973-DZRKH,Female,20.0,No,0.0,Riverside,92507,33.976328,-117.319786,0.0,66.0,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,45.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0.0,0.0,1787.94,7717.99,Stayed,Competitor,Competitor had better devices,89.84924242424243,7,116.93924242424242
7975-JMZNT,Male,19.0,Yes,0.0,Columbia,95310,38.085839,-120.37855,1.0,66.0,Offer A,Yes,23.27,Yes,Yes,DSL,45.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,6075.9,0.0,0.0,1535.82,7611.72,Stayed,Competitor,Competitor had better devices,92.0590909090909,11,115.32909090909091
7975-TZMLR,Male,37.0,No,0.0,Reedley,93654,36.636638,-119.421842,0.0,47.0,Offer B,Yes,16.64,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,4889.3,0.0,0.0,782.08,5671.38,Stayed,Competitor,Competitor had better devices,104.02765957446809,9,120.66765957446809
7976-CICYS,Male,49.0,No,0.0,Woodland Hills,91367,34.178068,-118.615714,0.0,4.0,Offer B,Yes,27.04,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,20.7,83.75,0.0,0.0,108.16,191.91,Stayed,Competitor,Competitor had better devices,20.9375,2,47.9775
7977-HXJKU,Male,45.0,No,0.0,Scotia,95565,40.440636,-124.098739,0.0,21.0,Offer D,Yes,27.6,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,19.6,397.0,0.0,0.0,579.6,976.6,Stayed,Competitor,Competitor had better devices,18.904761904761905,2,46.50476190476191
7978-DKUQH,Female,26.0,Yes,0.0,Lake Elsinore,92532,33.705836,-117.318204,7.0,25.0,Offer B,Yes,37.1,No,Yes,Fiber Optic,45.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,1797.75,0.0,0.0,927.5,2725.25,Stayed,Competitor,Competitor had better devices,71.91,4,109.01
7979-CORPM,Male,40.0,No,0.0,Oakdale,95361,37.785033,-120.776141,0.0,24.0,Offer B,Yes,35.93,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2282.55,0.0,0.0,862.32,3144.87,Churned,Other,Don't know,95.10625,6,131.03625
7980-MHFLQ,Female,42.0,Yes,0.0,Independence,93526,36.869584,-118.189241,5.0,72.0,Offer A,Yes,18.21,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,24.9,1859.2,0.0,0.0,1311.12,3170.32,Stayed,Competitor,Competitor had better devices,25.822222222222223,3,44.032222222222224
7982-VCELR,Female,20.0,No,0.0,Ramona,92065,33.044541,-116.833922,0.0,36.0,Offer B,Yes,19.64,No,Yes,Fiber Optic,45.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,0.0,0.0,707.04,4242.43,Stayed,Competitor,Competitor had better devices,99.04583333333333,7,117.84527777777778
7989-AWGEH,Male,24.0,Yes,0.0,San Luis Obispo,93405,35.236549,-120.727344,7.5,49.0,Offer B,No,25.420517214274486,No,Yes,DSL,45.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,0.0,0.0,0.0,1838.15,Stayed,Competitor,Competitor had better devices,37.51326530612245,5,37.51326530612245
7989-CHGTL,Male,52.0,No,0.0,San Diego,92122,32.85723,-117.209774,0.0,1.0,Offer E,Yes,14.17,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0.0,14.17,33.77,Churned,Competitor,Competitor made better offer,19.6,2,33.77
7989-VCQOH,Male,29.0,Yes,0.0,Auberry,93602,36.991762,-119.242874,3.0,18.0,Offer B,Yes,10.29,No,Yes,DSL,45.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0.0,0.0,185.22,1796.37,Stayed,Competitor,Competitor had better devices,89.50833333333334,9,99.79833333333333
7993-NQLJE,Male,39.0,Yes,0.0,Glenn,95943,39.597975,-122.032248,7.0,15.0,Offer B,Yes,32.73,No,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,1151.55,0.0,0.0,490.95,1642.5,Stayed,Competitor,Competitor had better devices,76.77,4,109.5
7993-PYKOF,Male,20.0,Yes,0.0,Rio Nido,95471,38.522328,-122.97932,1.0,8.0,Offer B,Yes,5.34,No,Yes,Fiber Optic,42.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95,0.0,0.0,42.72,675.67,Churned,Dissatisfaction,Network reliability,79.11875,5,84.45875
7994-UYIVZ,Male,62.0,Yes,0.0,Miramonte,93641,36.696759,-119.024051,1.0,8.0,Offer E,Yes,39.59,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,659.45,0.0,0.0,316.72,1046.17,Stayed,Competitor,Competitor had better devices,82.43125,5,130.77125
7994-XIRTR,Male,79.0,No,0.0,Roseville,95747,38.784329,-121.373245,0.0,54.0,Offer B,Yes,5.14,No,Yes,DSL,6.0,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,0.0,0.0,277.56,3774.44,Stayed,Competitor,Competitor had better devices,65.36944444444444,6,69.89703703703704
7995-ZHHNZ,Male,56.0,Yes,0.0,Fullerton,92832,33.868316,-117.929029,1.0,42.0,Offer B,Yes,20.65,Yes,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7.0,2386.85,0.0,0.0,867.3,3225.32,Stayed,Competitor,Competitor had better devices,56.8297619047619,5,76.79333333333334
7996-BPXHY,Female,44.0,Yes,0.0,San Francisco,94111,37.801776,-122.402293,5.0,13.0,Offer B,Yes,35.19,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0.0,457.47,789.97,Stayed,Competitor,Competitor had better devices,25.576923076923077,3,60.76692307692308
7996-MHXLW,Female,51.0,No,0.0,Ocotillo,92259,32.698964,-115.886656,0.0,66.0,Offer A,Yes,20.77,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,25.15,1683.6,0.0,0.0,1370.82,3054.42,Stayed,Competitor,Competitor had better devices,25.509090909090908,3,46.27909090909091
7997-EASSD,Female,56.0,Yes,0.0,Redwood City,94061,37.461251,-122.235414,1.0,63.0,Offer B,Yes,38.85,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0.0,0.0,2447.55,7412.65,Stayed,Competitor,Competitor had better devices,78.81111111111112,5,117.66111111111111
7998-WNZEM,Male,51.0,No,0.0,San Francisco,94131,37.746699,-122.442833,0.0,71.0,Offer B,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0.0,871.17,6579.37,Stayed,Competitor,Competitor had better devices,80.39718309859154,10,92.66718309859155
7998-ZLXWN,Female,21.0,Yes,0.0,Larkspur,94939,37.937082,-122.532369,3.0,15.0,Offer B,Yes,12.41,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.45,330.8,0.0,0.0,186.15,516.95,Stayed,Competitor,Competitor had better devices,22.053333333333335,2,34.46333333333334
8000-REIQB,Female,73.0,No,0.0,San Diego,92117,32.825086,-117.199424,0.0,1.0,Offer E,Yes,22.5,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,0.0,22.5,102.45,Churned,Competitor,Competitor made better offer,69.95,2,102.45
8003-EWNDZ,Female,52.0,No,0.0,Philo,95466,39.094102,-123.500853,0.0,10.0,Offer B,Yes,10.46,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0.0,0.0,104.6,327.25,Stayed,Competitor,Competitor had better devices,22.265,2,32.725
8006-PYCSW,Female,60.0,No,0.0,Los Angeles,90040,33.994524,-118.149953,0.0,2.0,Offer B,Yes,35.5,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.1,39.8,0.0,0.0,71.0,110.8,Joined,Competitor,Competitor had better devices,19.9,2,55.4
8007-YYPWD,Female,52.0,No,0.0,Homeland,92548,33.761894,-117.120868,0.0,15.0,Offer B,Yes,40.97,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,25.05,369.1,0.0,0.0,614.55,983.65,Stayed,Competitor,Competitor had better devices,24.60666666666667,3,65.57666666666667
8008-ESFLK,Female,43.0,Yes,0.0,Capitola,95010,36.977025,-121.952864,1.0,53.0,Offer B,Yes,6.68,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0.0,0.0,354.04,6189.54,Stayed,Competitor,Competitor had better devices,110.10377358490567,10,116.78377358490566
8008-HAWED,Male,38.0,No,0.0,Los Angeles,90027,34.127194,-118.295647,0.0,14.0,Offer D,No,25.420517214274486,No,Yes,Cable,6.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,712.75,0.0,0.0,0.0,722.75,Churned,Competitor,Competitor had better devices,50.910714285714285,5,51.625
8008-OTEZX,Female,30.0,Yes,0.0,Villa Park,92861,33.817473,-117.810462,1.0,35.0,Offer C,Yes,18.29,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,19.65,708.8,0.0,0.0,640.15,1348.95,Stayed,Competitor,Competitor had better devices,20.25142857142857,2,38.541428571428575
